#file number,time from start,flux,flux error
27,0.000000,40189,169
28,0.109717,40523,171
29,0.219183,41463,172
30,0.328650,40779,170
31,0.438100,40185,169
32,0.547567,40856,171
33,0.657017,41247,173
34,0.766217,41124,172
35,0.875417,40453,171
36,0.984367,40538,171
37,1.094083,41002,169
38,1.203033,40317,168
39,1.311700,41077,169
40,1.420650,40784,169
42,1.638533,40790,169
43,1.747200,40124,168
44,1.856400,41237,170
45,1.965600,40720,169
46,2.075067,40003,168
47,2.184000,40374,168
48,2.293467,41125,169
49,2.402933,40661,169
50,2.512133,40829,169
51,2.621850,41114,170
52,2.731300,40697,169
53,2.840767,41776,170
54,2.950233,40896,169
55,3.059950,40546,168
56,3.169150,41708,170
57,3.278617,40698,169
58,3.388333,40140,168
59,3.497783,41263,170
60,3.607517,40727,169
61,3.716967,40299,168
62,3.826167,40420,168
100,7.989567,40301,168
101,8.098767,41150,170
102,8.208483,40404,169
103,8.317950,40194,168
104,8.427417,40370,168
105,8.536617,40717,169
106,8.645550,40548,169
107,8.754500,39633,167
108,8.863433,40942,171
109,8.972367,39966,169
110,9.082350,41000,169
111,9.191550,40586,169
112,9.300750,40700,169
113,9.410217,40486,168
114,9.519417,40849,169
115,9.628867,40306,168
116,9.738600,40367,168
117,9.848317,41549,170
118,9.957000,41209,170
119,10.066967,41182,169
120,10.176950,40089,168
121,10.286417,40693,169
122,10.396133,42001,171
123,10.505067,40915,169
124,10.614533,40942,169
125,10.724250,40776,169
126,10.833717,41005,169
127,10.943433,40382,168
128,11.053150,40595,168
129,11.162883,41233,169
130,11.272600,40954,169
131,11.382050,40693,169
132,11.491517,40883,169
133,11.600983,40553,169
134,11.710433,39583,167
135,11.819900,40633,169
136,11.929350,40981,169
137,12.038817,40355,168
138,12.148533,40618,169
139,12.257733,39860,168
140,12.367200,40292,168
141,12.476917,40257,168
142,12.586383,40140,168
143,12.695833,39742,167
144,12.805567,41024,169
145,12.915017,40783,170
146,13.024217,41285,171
147,13.133683,39003,166
148,13.242883,40962,171
149,13.352333,40643,171
150,13.462067,40753,171
151,13.571267,39722,170
152,13.680983,40410,170
153,13.790433,38881,167
154,13.900683,39871,168
155,14.010400,40282,169
156,14.119600,40765,169
157,14.229317,40608,170
158,14.338783,42030,172
159,14.448500,40315,169
160,14.557967,41295,171
161,14.667167,40941,170
162,14.776617,40938,169
163,14.886350,41634,170
164,14.996067,40700,169
165,15.105517,40606,169
166,15.215250,41466,170
167,15.324700,41071,169
168,15.433900,40509,169
169,15.543367,40919,169
170,15.652817,41013,169
171,15.762283,41019,169
172,15.871750,39644,167
173,15.981200,40351,168
174,16.090667,40901,169
175,16.200383,40491,168
176,16.310100,40746,169
177,16.419300,32911,157
178,16.529033,39907,167
179,16.638233,39566,167
180,16.747683,40810,169
181,16.857400,39798,167
182,16.967650,40684,169
183,17.077100,41699,170
190,17.843850,39092,166
194,18.281683,40763,169
195,18.390633,40690,169
196,18.499567,40284,169
197,18.608767,39722,168
198,18.717967,40363,169
199,18.827167,40303,168
200,18.936117,40803,169
201,19.045050,41321,170
202,19.154767,39210,167
203,19.264233,41112,170
204,19.373433,40723,169
205,19.482883,40216,168
206,19.592350,40853,169
207,19.702067,40093,168
208,19.811533,40002,168
209,19.920733,40304,169
210,20.030200,40177,168
211,20.139650,39008,167
212,20.248850,41153,170
213,20.358317,39870,168
214,20.467767,40753,169
215,20.577233,39856,168
216,20.686700,40391,169
217,20.796150,40280,168
218,20.905617,40302,169
219,21.014817,40958,170
220,21.124267,40245,168
221,21.233467,40160,168
222,21.343200,40155,168
223,21.452650,40383,169
224,21.561850,40852,169
225,21.671317,39363,167
226,21.781033,40729,169
227,21.890500,40701,169
228,22.000217,40978,169
229,22.109933,40908,169
230,22.219400,41735,171
231,22.328850,39056,166
232,22.438317,41419,170
233,22.547517,40187,168
234,22.656983,39975,168
235,22.766700,41001,170
236,22.876150,40114,168
237,22.985883,41197,170
238,23.095333,40368,169
239,23.204800,40752,169
240,23.314000,40298,168
241,23.423717,41219,170
242,23.532917,41221,170
243,23.642383,41386,170
244,23.751833,40769,169
245,23.861300,40390,169
246,23.970767,40879,169
247,24.079967,40863,169
248,24.189167,40657,169
249,24.298617,40454,168
250,24.408083,41210,170
251,24.517283,40874,169
252,24.627000,40539,169
253,24.736467,40914,169
254,24.845667,41108,169
255,24.955117,41338,172
256,25.064583,39127,167
257,25.174033,40256,168
258,25.283500,40717,168
259,25.393217,41181,170
260,25.502683,41605,170
261,25.612133,40573,169
262,25.721867,40235,168
263,25.831067,40324,168
264,25.940517,40919,169
265,26.050250,39974,168
266,26.159183,40956,169
267,26.268650,40545,169
268,26.378367,40101,168
269,26.487567,40054,168
270,26.597283,40408,168
271,26.707000,40860,170
272,26.816200,40036,169
273,26.925667,40992,172
274,27.035383,40851,171
275,27.144583,40122,170
276,27.254300,40048,169
277,27.363767,41262,171
278,27.472967,41126,171
279,27.582417,40736,170
280,27.692150,40433,170
281,27.801350,40510,170
282,27.911067,40553,170
283,28.020783,40929,171
284,28.130250,40896,170
285,28.239967,41297,171
286,28.349433,39923,170
287,28.458633,41618,173
288,28.568083,42040,173
289,28.677283,41697,173
290,28.786483,40333,171
291,28.895950,40162,170
292,29.005667,41001,172
293,29.115133,41369,172
294,29.224850,40716,171
295,29.334567,40863,171
296,29.444283,40243,170
297,29.553483,39912,169
298,29.662950,40160,170
299,29.772667,40004,170
300,29.881867,40133,170
301,29.991333,40056,170
302,30.101050,40170,170
303,30.210767,40566,170
304,30.320233,40027,170
305,30.429950,40678,169
306,30.539417,40321,169
307,30.648617,40365,168
308,30.758333,40311,168
309,30.867783,40492,169
310,30.977250,40378,169
311,31.086450,39996,168
312,31.195917,40129,168
313,31.305367,41125,170
314,31.414833,41291,170
315,31.523767,40266,168
316,31.632450,40598,169
317,31.741650,40901,169
318,31.851367,40540,169
319,31.961100,40522,169
320,32.070550,40958,170
321,32.180017,41069,170
322,32.289733,40391,168
323,32.399717,40540,169
324,32.509433,40624,169
325,32.618900,40197,168
326,32.728350,40580,169
327,32.837817,40331,169
328,32.947267,40768,169
329,33.057000,40675,169
330,33.166450,40771,169
331,33.275917,40697,169
332,33.385117,40396,169
333,33.494583,40940,169
334,33.603783,40354,169
335,33.713233,40593,169
336,33.822183,40501,169
337,33.931117,40234,168
338,34.040317,41114,170
339,34.149783,40499,169
340,34.259500,40565,169
341,34.368950,40778,169
342,34.478150,40774,169
343,34.587617,39425,167
344,34.697083,39952,168
345,34.806800,40057,168
346,34.916517,39998,168
347,35.025717,40300,169
348,35.135183,39910,168
349,35.244633,40010,168
350,35.353833,40885,169
351,35.463300,40265,168
352,35.572767,39952,168
353,35.681967,39297,167
354,35.791417,41300,170
355,35.900883,40173,168
356,36.010333,41316,170
357,36.119800,40310,168
358,36.229517,41165,170
359,36.338717,40069,168
360,36.448433,40900,170
361,36.558167,40942,170
362,36.668133,40183,168
363,36.777333,39882,168
364,36.887067,39890,168
365,36.996783,39997,168
366,37.106250,40195,168
367,37.215700,40621,169
368,37.325417,40438,169
369,37.434617,40551,168
370,37.544083,39908,167
371,37.653800,41155,169
372,37.763267,40568,168
373,37.872717,40407,168
374,37.982450,39886,168
375,38.091900,40959,169
376,38.201367,40723,169
377,38.311083,40602,169
378,38.420283,40315,169
379,38.530000,40912,169
